,movie_id,name/year,genre,year,name,genre_list,genre_length,Genre1,Genre2,Genre3,Genre4,Genre5,Genre6,Genre7,Genre8,Genre9,Genre10,avg_rating,rating_count
35096,7695134,Juice (2017),Short|Drama|Fantasy,2017,Juice,"['Short', 'Drama', 'Fantasy']",3,Short,Drama,Fantasy,,,,,,,,8.0,1
35097,7697712,Sharing Christmas (2017),Romance,2017,Sharing Christmas,['Romance'],1,Romance,,,,,,,,,,5.0,2
35098,7698468,A Call to Spy (2019),Biography|Crime|Drama|Thriller|War,2019,A Call to Spy,"['Biography', 'Crime', 'Drama', 'Thriller', 'War']",5,Biography,Crime,Drama,Thriller,War,,,,,,7.0,5
35099,7700730,October (2018),Drama|Romance,2018,October,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,7.125,8
35100,7706168,The Spy Who Fell to Earth (2019),Documentary|Mystery,2019,The Spy Who Fell to Earth,"['Documentary', 'Mystery']",2,Documentary,Mystery,,,,,,,,,7.4,10
35101,7707314,Lionheart (2018),Comedy,2018,Lionheart,['Comedy'],1,Comedy,,,,,,,,,,5.0,5
35102,7707988,Kazokuiro (2018),Drama|Family,2018,Kazokuiro,"['Drama', 'Family']",2,Drama,Family,,,,,,,,,7.0,1
35103,7708608,Since the First Day We Met (2017),Short|Drama|Romance,2017,Since the First Day We Met,"['Short', 'Drama', 'Romance']",3,Short,Drama,Romance,,,,,,,,2.0,1
35104,7711170,Alone (2020),Thriller,2020,Alone,['Thriller'],1,Thriller,,,,,,,,,,5.777777777777778,18
35105,7713068,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn (2020),Action|Adventure|Crime,2020,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,"['Action', 'Adventure', 'Crime']",3,Action,Adventure,Crime,,,,,,,,6.5786802030456855,788
35106,7715070,Horrible Histories: The Movie - Rotten Romans (2019),Comedy|Family,2019,Horrible Histories: The Movie - Rotten Romans,"['Comedy', 'Family']",2,Comedy,Family,,,,,,,,,7.5,2
35107,7715202,Sarkar (2018),Action|Drama,2018,Sarkar,"['Action', 'Drama']",2,Action,Drama,,,,,,,,,6.5,2
35108,7715988,Cake (2018),Drama|Mystery|Romance,2018,Cake,"['Drama', 'Mystery', 'Romance']",3,Drama,Mystery,Romance,,,,,,,,6.5,2
35109,7716120,Und morgen die ganze Welt (2020),Crime|Drama|Romance,2020,Und morgen die ganze Welt,"['Crime', 'Drama', 'Romance']",3,Crime,Drama,Romance,,,,,,,,7.0,1
35110,7719976,Sarvam Thaala Mayam (2018),Drama|Music,2018,Sarvam Thaala Mayam,"['Drama', 'Music']",2,Drama,Music,,,,,,,,,6.0,2
35111,7721800,Bharat (2019),Action|Drama,2019,Bharat,"['Action', 'Drama']",2,Action,Drama,,,,,,,,,7.428571428571429,7
35112,7721946,Housefull 4 (2019),Action|Comedy|Fantasy,2019,Housefull 4,"['Action', 'Comedy', 'Fantasy']",3,Action,Comedy,Fantasy,,,,,,,,6.0,1
35113,7725144,Demetri Martin: The Overthinker (2018),Comedy,2018,Demetri Martin: The Overthinker,['Comedy'],1,Comedy,,,,,,,,,,8.5,2
35114,7725384,1982 (2019),Drama|History,2019,1982,"['Drama', 'History']",2,Drama,History,,,,,,,,,7.5,2
35115,7725596,Badhaai Ho (2018),Comedy|Drama,2018,Badhaai Ho,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.818181818181818,11
35116,7725626,Viswasam (2019),Action|Drama,2019,Viswasam,"['Action', 'Drama']",2,Action,Drama,,,,,,,,,1.0,1
35117,7726702,Mi Guo (2017),Romance,2017,Mi Guo,['Romance'],1,Romance,,,,,,,,,,6.0,1
35118,7731138,Alex Agnew: Unfinished Business (2016),Comedy,2016,Alex Agnew: Unfinished Business,['Comedy'],1,Comedy,,,,,,,,,,8.0,1
35119,7734218,Stuber (2019),Action|Comedy,2019,Stuber,"['Action', 'Comedy']",2,Action,Comedy,,,,,,,,,6.53030303030303,132
35120,7735502,Il testimone invisibile (2018),Thriller,2018,Il testimone invisibile,['Thriller'],1,Thriller,,,,,,,,,,7.0,1
35121,7735508,L'agenzia dei bugiardi (2019),Comedy,2019,L'agenzia dei bugiardi,['Comedy'],1,Comedy,,,,,,,,,,6.0,1
35122,7736478,Il traditore (2019),Drama,2019,Il traditore,['Drama'],1,Drama,,,,,,,,,,7.5,10
35123,7736968,5 Years Apart (2019),Comedy|Drama,2019,5 Years Apart,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.0,1
35124,7737502,The Documentary of Dr G Yunupingu's Life (2017),Documentary|Biography,2017,The Documentary of Dr G Yunupingu's Life,"['Documentary', 'Biography']",2,Documentary,Biography,,,,,,,,,7.0,1
35125,7737640,Breaking News in Yuba County (2021),Comedy|Crime|Drama|Thriller,2021,Breaking News in Yuba County,"['Comedy', 'Crime', 'Drama', 'Thriller']",4,Comedy,Crime,Drama,Thriller,,,,,,,7.0,1
35126,7737786,Greenland (2020),Action|Thriller,2020,Greenland,"['Action', 'Thriller']",2,Action,Thriller,,,,,,,,,6.7592592592592595,54
35127,7738048,Akjilkyungchal (2019),Action,2019,Akjilkyungchal,['Action'],1,Action,,,,,,,,,,6.5,6
35128,7738450,Thunder Road (2018),Comedy|Drama,2018,Thunder Road,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.4411764705882355,34
35129,7738550,Judd Apatow: The Return (2017),Comedy,2017,Judd Apatow: The Return,['Comedy'],1,Comedy,,,,,,,,,,6.0,1
35130,7738594,Naachiyar (2018),Action|Drama|Thriller,2018,Naachiyar,"['Action', 'Drama', 'Thriller']",3,Action,Drama,Thriller,,,,,,,,6.0,1
35131,7738784,Peranbu (2018),Drama,2018,Peranbu,['Drama'],1,Drama,,,,,,,,,,9.5,2
35132,7744802,"Fala Sério, Mãe! (2017)",Comedy|Family,2017,"Fala Sério, Mãe!","['Comedy', 'Family']",2,Comedy,Family,,,,,,,,,10.0,1
35133,7745068,Boku no hîrô akademia THE MOVIE ~ 2-ri no eiyû ~ (2018),Animation|Action|Adventure|Comedy|Fantasy|Sci-Fi,2018,Boku no hîrô akademia THE MOVIE ~ 2-ri no eiyû ~,"['Animation', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",6,Animation,Action,Adventure,Comedy,Fantasy,Sci-Fi,,,,,8.52,25
35134,7746238,Chrisye (2017),Biography,2017,Chrisye,['Biography'],1,Biography,,,,,,,,,,7.0,1
35135,7748196,R.K.Nagar (2019),Comedy,2019,R.K.Nagar,['Comedy'],1,Comedy,,,,,,,,,,6.0,1
35136,7749142,Die Känguru-Chroniken (2020),Comedy,2020,Die Känguru-Chroniken,['Comedy'],1,Comedy,,,,,,,,,,6.0,1
35137,7752054,Katt Williams: Great America (2018),Comedy,2018,Katt Williams: Great America,['Comedy'],1,Comedy,,,,,,,,,,8.5,2
35138,7752126,Brightburn (2019),Horror|Sci-Fi,2019,Brightburn,"['Horror', 'Sci-Fi']",2,Horror,Sci-Fi,,,,,,,,,6.443181818181818,176
35139,7752142,Todd Glass: Act Happy (2018),Comedy,2018,Todd Glass: Act Happy,['Comedy'],1,Comedy,,,,,,,,,,7.0,1
35140,7752454,Tang ren jie tan an 2 (2018),Action|Comedy|Mystery,2018,Tang ren jie tan an 2,"['Action', 'Comedy', 'Mystery']",3,Action,Comedy,Mystery,,,,,,,,6.333333333333333,3
35141,7755856,Banana Split (2018),Comedy,2018,Banana Split,['Comedy'],1,Comedy,,,,,,,,,,8.333333333333334,3
35142,7757688,Apró mesék (2019),Drama|Romance|Thriller,2019,Apró mesék,"['Drama', 'Romance', 'Thriller']",3,Drama,Romance,Thriller,,,,,,,,5.0,1
35143,7758160,Goodachari (2018),Action|Thriller,2018,Goodachari,"['Action', 'Thriller']",2,Action,Thriller,,,,,,,,,7.0,1
35144,7759362,Drakulics elvtárs (2019),Comedy,2019,Drakulics elvtárs,['Comedy'],1,Comedy,,,,,,,,,,7.5,2
35145,7761204,WWE Royal Rumble (2018),Sport,2018,WWE Royal Rumble,['Sport'],1,Sport,,,,,,,,,,10.0,1
35146,7761590,Retablo (2017),Drama,2017,Retablo,['Drama'],1,Drama,,,,,,,,,,7.0,1
35147,7762882,Stare Into the Lights My Pretties (2017),Documentary,2017,Stare Into the Lights My Pretties,['Documentary'],1,Documentary,,,,,,,,,,9.0,1
35148,7763020,Dovlatov (2018),Biography|Drama,2018,Dovlatov,"['Biography', 'Drama']",2,Biography,Drama,,,,,,,,,7.75,4
35149,7766166,Como si fuera la primera vez (2019),Comedy,2019,Como si fuera la primera vez,['Comedy'],1,Comedy,,,,,,,,,,1.0,1
35150,7768848,Wild Wild Country (2018),Documentary|Crime,2018,Wild Wild Country,"['Documentary', 'Crime']",2,Documentary,Crime,,,,,,,,,8.763157894736842,38
35151,7772580,The Perfection (2018),Drama|Horror|Thriller,2018,The Perfection,"['Drama', 'Horror', 'Thriller']",3,Drama,Horror,Thriller,,,,,,,,6.416666666666667,48
35152,7772582,Never Rarely Sometimes Always (2020),Drama,2020,Never Rarely Sometimes Always,['Drama'],1,Drama,,,,,,,,,,7.3125,16
35153,7773210,Nos batailles (2018),Drama,2018,Nos batailles,['Drama'],1,Drama,,,,,,,,,,6.5,2
35154,7773340,Su ren te gong (2019),Action,2019,Su ren te gong,['Action'],1,Action,,,,,,,,,,1.5,2
35155,7775622,Free Solo (2018),Documentary|Sport,2018,Free Solo,"['Documentary', 'Sport']",2,Documentary,Sport,,,,,,,,,8.41095890410959,73
35156,7776430,Alles ist gut (2018),Drama,2018,Alles ist gut,['Drama'],1,Drama,,,,,,,,,,7.0,2
35157,7777974,Susah Sinyal (2017),Comedy,2017,Susah Sinyal,['Comedy'],1,Comedy,,,,,,,,,,7.0,1
35158,7778680,Photograph (2019),Drama|Romance,2019,Photograph,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,8.333333333333334,3
35159,7779590,Euforia (2018),Drama,2018,Euforia,['Drama'],1,Drama,,,,,,,,,,6.0,1
35160,7781432,The Mortuary Collection (2019),Fantasy|Horror,2019,The Mortuary Collection,"['Fantasy', 'Horror']",2,Fantasy,Horror,,,,,,,,,7.5,2
35161,7784604,Hereditary (2018),Drama|Horror|Mystery|Thriller,2018,Hereditary,"['Drama', 'Horror', 'Mystery', 'Thriller']",4,Drama,Horror,Mystery,Thriller,,,,,,,6.921113689095128,431
35162,7785128,Gekijo-ban Non Non Biyori: Vacation (2018),Animation|Adventure|Comedy|Drama,2018,Gekijo-ban Non Non Biyori: Vacation,"['Animation', 'Adventure', 'Comedy', 'Drama']",4,Animation,Adventure,Comedy,Drama,,,,,,,8.0,1
35163,7790894,"Ciemno, prawie noc (2019)",Crime|Drama,2019,"Ciemno, prawie noc","['Crime', 'Drama']",2,Crime,Drama,,,,,,,,,4.0,1
35164,7791054,Hansa Studios: By The Wall 1976-90 (2018),Documentary,2018,Hansa Studios: By The Wall 1976-90,['Documentary'],1,Documentary,,,,,,,,,,8.0,1
35165,7794052,Merku Thodarchi Malai (2018),Drama,2018,Merku Thodarchi Malai,['Drama'],1,Drama,,,,,,,,,,8.0,1
35166,7797284,Ramen kuitee (2018),Comedy|Family,2018,Ramen kuitee,"['Comedy', 'Family']",2,Comedy,Family,,,,,,,,,6.0,1
35167,7797658,Awe! (2018),Comedy|Fantasy|Horror|Sci-Fi|Thriller,2018,Awe!,"['Comedy', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",5,Comedy,Fantasy,Horror,Sci-Fi,Thriller,,,,,,8.0,1
35168,7798634,Ready or Not (2019),Horror|Mystery|Thriller,2019,Ready or Not,"['Horror', 'Mystery', 'Thriller']",3,Horror,Mystery,Thriller,,,,,,,,6.419028340080971,494
35169,7798644,Judy &amp; Punch (2019),Comedy|Crime|Drama|Thriller,2019,Judy &amp; Punch,"['Comedy', 'Crime', 'Drama', 'Thriller']",4,Comedy,Crime,Drama,Thriller,,,,,,,6.0,2
35170,7798646,The Photograph (2020),Drama|Romance,2020,The Photograph,"['Drama', 'Romance']",2,Drama,Romance,,,,,,,,,7.333333333333333,6
35171,7798844,Making Fun: The Story of Funko (2018),Documentary,2018,Making Fun: The Story of Funko,['Documentary'],1,Documentary,,,,,,,,,,7.0,2
35172,7804016,Queen: Rock the World (2017),Documentary|Music,2017,Queen: Rock the World,"['Documentary', 'Music']",2,Documentary,Music,,,,,,,,,6.0,1
35173,7805960,Torbaaz (2020),Action|Drama|Sport|Thriller,2020,Torbaaz,"['Action', 'Drama', 'Sport', 'Thriller']",4,Action,Drama,Sport,Thriller,,,,,,,7.0,1
35174,7806998,Dave Chappelle: Equanimity (2017),Documentary|Comedy,2017,Dave Chappelle: Equanimity,"['Documentary', 'Comedy']",2,Documentary,Comedy,,,,,,,,,8.333333333333334,6
35175,7807000,Dave Chappelle: The Bird Revelation (2017),Documentary|Comedy,2017,Dave Chappelle: The Bird Revelation,"['Documentary', 'Comedy']",2,Documentary,Comedy,,,,,,,,,8.2,5
35176,7807026,Tu hijo (2018),Drama,2018,Tu hijo,['Drama'],1,Drama,,,,,,,,,,5.0,5
35177,7807036,Oray (2019),Drama,2019,Oray,['Drama'],1,Drama,,,,,,,,,,8.0,1
35178,7807486,UFC 220: Miocic vs. Ngannou (2018),Sport,2018,UFC 220: Miocic vs. Ngannou,['Sport'],1,Sport,,,,,,,,,,5.0,1
35179,7807952,Dave Chappelle: Equanimity (2017),Documentary|Comedy,2017,Dave Chappelle: Equanimity,"['Documentary', 'Comedy']",2,Documentary,Comedy,,,,,,,,,8.0,1
35180,7816392,Lukas (2018),Action|Drama|Thriller,2018,Lukas,"['Action', 'Drama', 'Thriller']",3,Action,Drama,Thriller,,,,,,,,5.5,10
35181,7817024,Voyna Anny (2018),Drama,2018,Voyna Anny,['Drama'],1,Drama,,,,,,,,,,6.0,2
35182,7818580,Mientras dure la guerra (2019),Drama|History|War,2019,Mientras dure la guerra,"['Drama', 'History', 'War']",3,Drama,History,War,,,,,,,,8.5,2
35183,7826276,Profile (2018),Thriller,2018,Profile,['Thriller'],1,Thriller,,,,,,,,,,6.5,2
35184,7827944,The Wedding Party 2: Destination Dubai (2017),Comedy,2017,The Wedding Party 2: Destination Dubai,['Comedy'],1,Comedy,,,,,,,,,,5.0,1
35185,7829490,Exhibition on Screen: Cézanne - Portraits of a Life (2018),Documentary,2018,Exhibition on Screen: Cézanne - Portraits of a Life,['Documentary'],1,Documentary,,,,,,,,,,7.0,1
35186,7829544,Angela's Christmas (2017),Animation|Short|Adventure|Family,2017,Angela's Christmas,"['Animation', 'Short', 'Adventure', 'Family']",4,Animation,Short,Adventure,Family,,,,,,,7.0,3
35187,7830428,Trico Tri Happy Halloween (2018),Family,2018,Trico Tri Happy Halloween,['Family'],1,Family,,,,,,,,,,7.0,1
35188,7830574,Ricky Gervais: Humanity (2018),Comedy,2018,Ricky Gervais: Humanity,['Comedy'],1,Comedy,,,,,,,,,,8.513513513513514,37
35189,7831358,Harpoon (2019),Comedy|Horror,2019,Harpoon,"['Comedy', 'Horror']",2,Comedy,Horror,,,,,,,,,6.142857142857143,7
35190,7831674,Raoul Taburin (2018),Comedy,2018,Raoul Taburin,['Comedy'],1,Comedy,,,,,,,,,,8.0,1
35191,7832848,Inside Man: Most Wanted (2019),Action|Crime|Thriller,2019,Inside Man: Most Wanted,"['Action', 'Crime', 'Thriller']",3,Action,Crime,Thriller,,,,,,,,3.0,2
35192,7833952,Talq Senaee (2018),Comedy|Drama,2018,Talq Senaee,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.0,5
35193,7838252,K.G.F: Chapter 1 (2018),Action|Drama,2018,K.G.F: Chapter 1,"['Action', 'Drama']",2,Action,Drama,,,,,,,,,6.333333333333333,3
35194,7838536,Awoken (2019),Horror|Mystery|Thriller,2019,Awoken,"['Horror', 'Mystery', 'Thriller']",3,Horror,Mystery,Thriller,,,,,,,,3.0,1
35195,7841496,Perdida (2018),Crime|Drama|Mystery|Thriller,2018,Perdida,"['Crime', 'Drama', 'Mystery', 'Thriller']",4,Crime,Drama,Mystery,Thriller,,,,,,,6.363636363636363,11
35196,7843600,Fyre Fraud (2019),Documentary,2019,Fyre Fraud,['Documentary'],1,Documentary,,,,,,,,,,6.571428571428571,7
35197,7843946,Dilan 1990 (2018),Drama,2018,Dilan 1990,['Drama'],1,Drama,,,,,,,,,,7.75,4
35198,7844166,Skif (2018),Action|Drama|Fantasy,2018,Skif,"['Action', 'Drama', 'Fantasy']",3,Action,Drama,Fantasy,,,,,,,,3.0,1
35199,7845306,Where Dreams Go To Die (2017),Documentary,2017,Where Dreams Go To Die,['Documentary'],1,Documentary,,,,,,,,,,8.0,1
35200,7846844,Enola Holmes (2020),Adventure|Crime|Drama|Mystery,2020,Enola Holmes,"['Adventure', 'Crime', 'Drama', 'Mystery']",4,Adventure,Crime,Drama,Mystery,,,,,,,6.96969696969697,33
35201,7847324,Ali &amp; Cavett: The Tale of the Tapes (2018),Documentary,2018,Ali &amp; Cavett: The Tale of the Tapes,['Documentary'],1,Documentary,,,,,,,,,,7.0,1
35202,7850980,Gajinikanth (2018),Comedy|Romance,2018,Gajinikanth,"['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,6.0,1
35203,7851798,Root Cause (2019),Documentary,2019,Root Cause,['Documentary'],1,Documentary,,,,,,,,,,1.0,1
35204,7853242,Love Per Square Foot (2018),Comedy|Romance,2018,Love Per Square Foot,"['Comedy', 'Romance']",2,Comedy,Romance,,,,,,,,,7.076923076923077,13
35205,7853268,Echarikkai Idhu Manithargal Nadamadum Idam (2018),Crime|Drama,2018,Echarikkai Idhu Manithargal Nadamadum Idam,"['Crime', 'Drama']",2,Crime,Drama,,,,,,,,,7.0,1
35206,7856424,Il bene mio (2018),Drama,2018,Il bene mio,['Drama'],1,Drama,,,,,,,,,,7.0,1
35207,7857374,Feedback (2019),Horror|Thriller,2019,Feedback,"['Horror', 'Thriller']",2,Horror,Thriller,,,,,,,,,6.666666666666667,3
35208,7858616,Luz (2018),Horror|Mystery|Thriller,2018,Luz,"['Horror', 'Mystery', 'Thriller']",3,Horror,Mystery,Thriller,,,,,,,,8.333333333333334,3
35209,7861644,The Gift: The Journey of Johnny Cash (2019),Documentary|Biography|Music,2019,The Gift: The Journey of Johnny Cash,"['Documentary', 'Biography', 'Music']",3,Documentary,Biography,Music,,,,,,,,8.0,1
35210,7862330,Cebimdeki Yabanci (2018),Comedy|Drama|Thriller,2018,Cebimdeki Yabanci,"['Comedy', 'Drama', 'Thriller']",3,Comedy,Drama,Thriller,,,,,,,,7.5,2
35211,7862998,Djon Africa (2018),Drama,2018,Djon Africa,['Drama'],1,Drama,,,,,,,,,,7.0,2
35212,7863198,Ya khudeyu (2018),Comedy,2018,Ya khudeyu,['Comedy'],1,Comedy,,,,,,,,,,5.666666666666667,3
35213,7865404,Yo! My Saint (2018),Short|Musical,2018,Yo! My Saint,"['Short', 'Musical']",2,Short,Musical,,,,,,,,,10.0,1
35214,7866918,Poisonous Roses (2018),Drama,2018,Poisonous Roses,['Drama'],1,Drama,,,,,,,,,,2.5,2
35215,7867360,Abduction (2019),Action|Sci-Fi,2019,Abduction,"['Action', 'Sci-Fi']",2,Action,Sci-Fi,,,,,,,,,5.5,2
35216,7867670,122 (2019),Thriller,2019,122,['Thriller'],1,Thriller,,,,,,,,,,6.1,10
35217,7869070,The Fanatic (2019),Thriller,2019,The Fanatic,['Thriller'],1,Thriller,,,,,,,,,,4.5,8
35218,7870578,Gui mi 2 (2018),Comedy|Drama,2018,Gui mi 2,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,5.0,1
35219,7871636,Deliha 2 (2018),Comedy,2018,Deliha 2,['Comedy'],1,Comedy,,,,,,,,,,6.0,3
35220,7873348,Save Yourselves! (2020),Comedy|Sci-Fi,2020,Save Yourselves!,"['Comedy', 'Sci-Fi']",2,Comedy,Sci-Fi,,,,,,,,,4.666666666666667,3
35221,7874378,Pitbull. Ostatni pies (2018),Action|Crime|Drama,2018,Pitbull. Ostatni pies,"['Action', 'Crime', 'Drama']",3,Action,Crime,Drama,,,,,,,,1.5,2
35222,7875464,Las herederas (2018),Drama,2018,Las herederas,['Drama'],1,Drama,,,,,,,,,,7.5,8
35223,7875626,Lost in the Fumes (2017),Documentary,2017,Lost in the Fumes,['Documentary'],1,Documentary,,,,,,,,,,8.0,1
35224,7875948,Lake Placid: Legacy (2018),Action|Horror|Sci-Fi|Thriller,2018,Lake Placid: Legacy,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",4,Action,Horror,Sci-Fi,Thriller,,,,,,,6.285714285714286,7
35225,7876510,My Thoughts Are Silent (2019),Comedy,2019,My Thoughts Are Silent,['Comedy'],1,Comedy,,,,,,,,,,9.0,2
35226,7879350,End Game (2018),Documentary|Short,2018,End Game,"['Documentary', 'Short']",2,Documentary,Short,,,,,,,,,7.833333333333333,6
35227,7880466,Meitantei Conan: Zero no Shikkônin (2018),Animation|Action|Adventure|Crime|Family|Mystery|Thriller,2018,Meitantei Conan: Zero no Shikkônin,"['Animation', 'Action', 'Adventure', 'Crime', 'Family', 'Mystery', 'Thriller']",7,Animation,Action,Adventure,Crime,Family,Mystery,Thriller,,,,7.444444444444445,9
35228,7881550,Kaamyaab (2018),Drama,2018,Kaamyaab,['Drama'],1,Drama,,,,,,,,,,8.0,3
35229,7882406,Dört Köse (2017),Comedy,2017,Dört Köse,['Comedy'],1,Comedy,,,,,,,,,,3.0,1
35230,7885874,Keluarga Cemara (2018),Family,2018,Keluarga Cemara,['Family'],1,Family,,,,,,,,,,8.0,1
35231,7886442,Death Kiss (2018),Action|Crime|Drama,2018,Death Kiss,"['Action', 'Crime', 'Drama']",3,Action,Crime,Drama,,,,,,,,6.0,1
35232,7886846,Bucket List (2018),Family,2018,Bucket List,['Family'],1,Family,,,,,,,,,,6.25,4
35233,7886848,Sadak 2 (2020),Action|Drama,2020,Sadak 2,"['Action', 'Drama']",2,Action,Drama,,,,,,,,,1.0,2
35234,7886936,Dating Amber (2020),Comedy|Drama|Romance,2020,Dating Amber,"['Comedy', 'Drama', 'Romance']",3,Comedy,Drama,Romance,,,,,,,,7.0,3
35235,7887532,Tooth and Nail (2017),Short,2017,Tooth and Nail,['Short'],1,Short,,,,,,,,,,10.0,1
35236,7888070,Joueurs (2018),Drama,2018,Joueurs,['Drama'],1,Drama,,,,,,,,,,6.0,1
35237,7888178,Jar of Ashes (2018),Short|Drama,2018,Jar of Ashes,"['Short', 'Drama']",2,Short,Drama,,,,,,,,,10.0,1
35238,7888964,Nobody (2021),Action|Crime|Drama,2021,Nobody,"['Action', 'Crime', 'Drama']",3,Action,Crime,Drama,,,,,,,,7.253731343283582,335
35239,7889414,The Man Behind the Microphone (2017),Documentary|Biography,2017,The Man Behind the Microphone,"['Documentary', 'Biography']",2,Documentary,Biography,,,,,,,,,8.0,1
35240,7891970,Never Be Done: The Richard Glen Lett Story (2020),Documentary|Biography|Comedy|Drama,2020,Never Be Done: The Richard Glen Lett Story,"['Documentary', 'Biography', 'Comedy', 'Drama']",4,Documentary,Biography,Comedy,Drama,,,,,,,6.0,1
35241,7892050,Chekka Chivantha Vaanam (2018),Action|Crime|Drama|Thriller,2018,Chekka Chivantha Vaanam,"['Action', 'Crime', 'Drama', 'Thriller']",4,Action,Crime,Drama,Thriller,,,,,,,6.0,2
35242,7893416,Une jeunesse dorée (2019),Drama,2019,Une jeunesse dorée,['Drama'],1,Drama,,,,,,,,,,6.0,1
35243,7895904,Family Blood (2018),Horror|Thriller,2018,Family Blood,"['Horror', 'Thriller']",2,Horror,Thriller,,,,,,,,,3.5714285714285716,7
35244,7897122,It's a Hard Truth Ain't It (2018),Documentary|Animation,2018,It's a Hard Truth Ain't It,"['Documentary', 'Animation']",2,Documentary,Animation,,,,,,,,,8.0,2
35245,7897306,Tangeye Abu Ghorayb (2018),Action|Drama|History|War,2018,Tangeye Abu Ghorayb,"['Action', 'Drama', 'History', 'War']",4,Action,Drama,History,War,,,,,,,5.0,1
35246,7897330,Deadly Illusions (2021),Drama|Thriller,2021,Deadly Illusions,"['Drama', 'Thriller']",2,Drama,Thriller,,,,,,,,,2.6363636363636362,11
35247,7897348,Lottery (2018),Drama|Romance|Thriller,2018,Lottery,"['Drama', 'Romance', 'Thriller']",3,Drama,Romance,Thriller,,,,,,,,4.0,2
35248,7897432,4 Rah Istanbul (2018),Drama,2018,4 Rah Istanbul,['Drama'],1,Drama,,,,,,,,,,1.0,1
35249,7897468,Otaghe Tarik (2018),Drama,2018,Otaghe Tarik,['Drama'],1,Drama,,,,,,,,,,2.0,1
35250,7897478,Be Vaghte Sham (2018),Action|Drama|Thriller,2018,Be Vaghte Sham,"['Action', 'Drama', 'Thriller']",3,Action,Drama,Thriller,,,,,,,,4.0,1
35251,7901408,Mosadereh (2018),Comedy|Drama,2018,Mosadereh,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,2.0,1
35252,7901610,Araghe Sard (2018),Drama|Sport,2018,Araghe Sard,"['Drama', 'Sport']",2,Drama,Sport,,,,,,,,,4.5,2
35253,7901798,Maghzhaye Koochake Zang Zadeh (2018),Action|Crime|Drama,2018,Maghzhaye Koochake Zang Zadeh,"['Action', 'Crime', 'Drama']",3,Action,Crime,Drama,,,,,,,,7.0,1
35254,7901864,Amir (2018),Drama,2018,Amir,['Drama'],1,Drama,,,,,,,,,,7.0,1
35255,7903530,We Die Young (2019),Drama,2019,We Die Young,['Drama'],1,Drama,,,,,,,,,,5.75,4
35256,7905466,They Shall Not Grow Old (2018),Documentary|History|War,2018,They Shall Not Grow Old,"['Documentary', 'History', 'War']",3,Documentary,History,War,,,,,,,,8.711538461538462,52
35257,7910444,Gogol. Viy (2018),Horror|Mystery|Thriller,2018,Gogol. Viy,"['Horror', 'Mystery', 'Thriller']",3,Horror,Mystery,Thriller,,,,,,,,2.0,1
35258,7914416,Kamera wo tomeruna! (2017),Comedy|Horror,2017,Kamera wo tomeruna!,"['Comedy', 'Horror']",2,Comedy,Horror,,,,,,,,,8.2,30
35259,7915554,"Bomb, yek asheghaneh (2018)",Drama|War,2018,"Bomb, yek asheghaneh","['Drama', 'War']",2,Drama,War,,,,,,,,,1.0,1
35260,7917178,Caveat (2020),Horror|Thriller,2020,Caveat,"['Horror', 'Thriller']",2,Horror,Thriller,,,,,,,,,6.0,1
35261,7917456,Slightly Off (2018),Short|Comedy,2018,Slightly Off,"['Short', 'Comedy']",2,Short,Comedy,,,,,,,,,10.0,1
35262,7919372,First Lady (2018),Drama,2018,First Lady,['Drama'],1,Drama,,,,,,,,,,2.0,1
35263,7919680,Karwaan (2018),Comedy|Drama,2018,Karwaan,"['Comedy', 'Drama']",2,Comedy,Drama,,,,,,,,,7.0,4
35264,7919810,The Turkey Bowl (2019),Comedy,2019,The Turkey Bowl,['Comedy'],1,Comedy,,,,,,,,,,8.0,1
35265,7919856,Uqdat el-Khawagah (2018),Comedy,2018,Uqdat el-Khawagah,['Comedy'],1,Comedy,,,,,,,,,,8.0,2
35266,7921248,La Gomera (2019),Comedy,2019,La Gomera,['Comedy'],1,Comedy,,,,,,,,,,6.5,8
35267,7923220,Inheritance (2020),Drama|Mystery|Thriller,2020,Inheritance,"['Drama', 'Mystery', 'Thriller']",3,Drama,Mystery,Thriller,,,,,,,,5.090909090909091,11
35268,7923374,Badang (2018),Comedy|Fantasy,2018,Badang,"['Comedy', 'Fantasy']",2,Comedy,Fantasy,,,,,,,,,1.0,7
35269,7923890,Justin Timberlake: Say Something (2018),Short|Music,2018,Justin Timberlake: Say Something,"['Short', 'Music']",2,Short,Music,,,,,,,,,10.0,1
